robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,robot_speed_kmh,num_delivery_rate,utilization_rate,num_risk
10.0,12.0,12.0,13.0,9.0,10.0,12.0,14.0,9.0,13.0,11.0,13.0,11.0,13.0,10.0,14.0,10.0,14.0,0.0,0.0,3.0,0.268,0.9609722222222222,10.8
10.0,14.0,10.0,13.0,10.0,13.0,10.0,14.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.22,0.9828055555555555,9.6
9.0,12.0,9.0,12.0,9.0,10.0,11.0,12.0,12.0,13.0,10.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.24,0.9644841269841269,11.2
9.0,10.0,12.0,14.0,9.0,10.0,9.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.18,0.9649861111111109,9.8
9.0,11.0,12.0,13.0,11.0,12.0,10.0,14.0,11.0,12.0,9.0,13.0,10.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,4.6,0.236,0.9658159722222219,9.4
10.0,13.0,11.0,13.0,10.0,13.0,11.0,14.0,9.0,12.0,10.0,14.0,11.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,3.0,0.236,0.9612152777777778,11.0
11.0,14.0,9.0,10.0,9.0,10.0,9.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.236,0.9805787037037035,10.2
9.0,10.0,9.0,12.0,10.0,13.0,9.0,11.0,10.0,11.0,9.0,13.0,10.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,4.2,0.24,0.9421875,9.8
10.0,12.0,9.0,13.0,9.0,13.0,9.0,13.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.184,0.9658333333333333,8.2
9.0,13.0,9.0,11.0,11.0,14.0,10.0,11.0,12.0,14.0,11.0,13.0,11.0,14.0,9.0,11.0,10.0,14.0,0.0,0.0,3.2,0.288,0.9544238683127573,11.6
10.0,13.0,9.0,13.0,10.0,12.0,9.0,10.0,10.0,13.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.272,0.9425958994708993,10.4
11.0,14.0,11.0,14.0,12.0,13.0,10.0,13.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.24,0.9692685185185184,9.6
10.0,12.0,12.0,14.0,11.0,12.0,9.0,10.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.14,0.9534999999999998,4.6
10.0,13.0,9.0,13.0,9.0,12.0,11.0,14.0,9.0,12.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.204,0.9347387566137567,6.2
9.0,10.0,9.0,12.0,9.0,11.0,9.0,11.0,10.0,13.0,10.0,11.0,9.0,12.0,11.0,14.0,0.0,0.0,0.0,0.0,18.0,0.36,0.9682002314814815,17.4
10.0,13.0,10.0,12.0,10.0,13.0,9.0,12.0,9.0,12.0,10.0,14.0,11.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,3.2,0.24,0.9575578703703702,9.6
10.0,11.0,10.0,14.0,10.0,11.0,12.0,13.0,9.0,11.0,11.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.172,0.9509126984126982,5.6
10.0,11.0,10.0,11.0,11.0,14.0,10.0,11.0,9.0,12.0,11.0,14.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.28,0.9612764550264549,9.0
10.0,11.0,11.0,14.0,9.0,10.0,9.0,12.0,10.0,14.0,10.0,11.0,9.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,18.8,0.38,0.9589091435185185,16.6
9.0,11.0,12.0,14.0,9.0,10.0,11.0,14.0,10.0,11.0,9.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.196,0.9388095238095238,6.8
11.0,14.0,9.0,13.0,12.0,14.0,9.0,11.0,9.0,11.0,11.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.276,0.9470105820105819,10.0
9.0,10.0,10.0,14.0,12.0,13.0,9.0,13.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.216,0.9588194444444443,10.2
9.0,12.0,9.0,11.0,10.0,14.0,9.0,12.0,9.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.212,0.9577546296296297,8.6
11.0,13.0,12.0,14.0,12.0,14.0,11.0,13.0,10.0,12.0,9.0,12.0,11.0,13.0,12.0,14.0,0.0,0.0,0.0,0.0,8.3,0.292,0.9580324074074072,10.0
9.0,13.0,12.0,14.0,12.0,14.0,10.0,12.0,12.0,13.0,11.0,14.0,12.0,14.0,11.0,13.0,0.0,0.0,0.0,0.0,10.6,0.328,0.9656568287037036,12.2
9.0,11.0,12.0,14.0,11.0,12.0,9.0,12.0,12.0,14.0,11.0,14.0,12.0,14.0,11.0,13.0,0.0,0.0,0.0,0.0,4.1,0.236,0.9464525462962963,8.2
12.0,14.0,9.0,10.0,9.0,11.0,10.0,13.0,9.0,12.0,9.0,12.0,10.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,3.7,0.216,0.9468807870370368,10.0
11.0,14.0,9.0,10.0,9.0,11.0,9.0,10.0,12.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.24,0.9617901234567899,8.0
9.0,13.0,12.0,14.0,10.0,12.0,11.0,13.0,10.0,11.0,12.0,14.0,11.0,14.0,12.0,14.0,9.0,13.0,9.0,13.0,3.9,0.364,0.9643865740740738,12.6
9.0,10.0,9.0,12.0,12.0,14.0,9.0,13.0,10.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.9483526234567901,4.0
9.0,10.0,10.0,12.0,9.0,10.0,9.0,12.0,10.0,11.0,9.0,13.0,11.0,14.0,10.0,11.0,9.0,12.0,9.0,12.0,7.6,0.372,0.9381296296296295,14.6
10.0,13.0,11.0,13.0,11.0,13.0,9.0,11.0,10.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.28,0.9775578703703703,6.4
9.0,12.0,11.0,14.0,9.0,10.0,9.0,11.0,11.0,14.0,11.0,14.0,11.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,1.5,0.164,0.9541261574074074,4.0
9.0,13.0,10.0,13.0,10.0,13.0,11.0,14.0,11.0,14.0,11.0,14.0,9.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,3.4,0.308,0.9776417824074074,14.8
10.0,13.0,9.0,13.0,9.0,12.0,10.0,13.0,9.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.164,0.9769637345679012,3.6
10.0,14.0,11.0,13.0,11.0,13.0,10.0,11.0,9.0,12.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.248,0.9453202160493827,10.0
9.0,12.0,12.0,14.0,9.0,10.0,10.0,11.0,9.0,11.0,9.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.192,0.9419477513227512,9.4
9.0,13.0,9.0,10.0,9.0,11.0,9.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.196,0.9774999999999998,7.2
9.0,12.0,11.0,14.0,9.0,11.0,9.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.192,0.9716388888888889,9.4
9.0,12.0,11.0,14.0,11.0,13.0,9.0,10.0,9.0,11.0,11.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.256,0.9592989417989416,8.2
9.0,11.0,12.0,13.0,11.0,12.0,10.0,14.0,11.0,12.0,9.0,13.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,4.7,0.228,0.9551128472222221,11.4
9.0,13.0,10.0,12.0,10.0,13.0,12.0,14.0,11.0,13.0,11.0,14.0,10.0,13.0,10.0,13.0,0.0,0.0,0.0,0.0,2.4,0.24,0.9624247685185184,8.8
9.0,12.0,9.0,11.0,10.0,13.0,11.0,14.0,9.0,12.0,9.0,10.0,10.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,4.2,0.26,0.9629629629629628,9.6
9.0,12.0,9.0,12.0,10.0,13.0,10.0,11.0,9.0,11.0,12.0,14.0,9.0,11.0,9.0,11.0,10.0,13.0,0.0,0.0,4.3,0.3,0.9673662551440328,11.0
11.0,14.0,9.0,10.0,9.0,12.0,9.0,13.0,9.0,11.0,12.0,14.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.312,0.9767956349206349,11.6
9.0,11.0,9.0,11.0,9.0,11.0,9.0,12.0,10.0,14.0,9.0,10.0,12.0,13.0,10.0,12.0,0.0,0.0,0.0,0.0,11.5,0.312,0.9557060185185184,9.4
10.0,13.0,9.0,13.0,9.0,10.0,9.0,13.0,12.0,14.0,9.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.24,0.950403439153439,8.0
10.0,11.0,9.0,11.0,11.0,12.0,9.0,11.0,10.0,13.0,11.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.216,0.9688425925925924,6.6
9.0,10.0,9.0,10.0,10.0,11.0,9.0,10.0,9.0,12.0,12.0,14.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.9576521164021161,4.0
11.0,14.0,10.0,11.0,12.0,14.0,12.0,13.0,10.0,11.0,11.0,13.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.216,0.9355489417989418,8.4
9.0,13.0,9.0,10.0,9.0,10.0,9.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.168,0.9546851851851852,6.2
9.0,10.0,9.0,10.0,10.0,11.0,9.0,10.0,10.0,11.0,11.0,12.0,10.0,11.0,10.0,11.0,10.0,12.0,0.0,0.0,1.3,0.084,0.9381635802469133,3.6
9.0,12.0,9.0,12.0,10.0,12.0,9.0,13.0,9.0,10.0,9.0,10.0,9.0,11.0,9.0,11.0,11.0,14.0,0.0,0.0,4.0,0.284,0.9552366255144032,12.6
10.0,13.0,9.0,11.0,10.0,14.0,12.0,14.0,12.0,13.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.292,0.9586535493827159,9.6
9.0,11.0,10.0,11.0,11.0,13.0,11.0,14.0,11.0,13.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.28,0.9683140432098765,10.8
9.0,12.0,9.0,11.0,9.0,12.0,9.0,10.0,9.0,12.0,11.0,14.0,9.0,10.0,9.0,11.0,10.0,13.0,0.0,0.0,4.3,0.288,0.9559413580246913,11.8
9.0,11.0,10.0,13.0,12.0,14.0,11.0,14.0,10.0,11.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.164,0.9573743386243386,8.2
10.0,11.0,12.0,14.0,11.0,13.0,12.0,13.0,9.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.14,0.9703163580246912,4.4
12.0,14.0,9.0,10.0,9.0,11.0,11.0,14.0,11.0,13.0,10.0,12.0,9.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,3.9,0.212,0.9429513888888889,9.4
12.0,13.0,10.0,12.0,9.0,13.0,10.0,13.0,10.0,11.0,11.0,14.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.296,0.9562103174603174,9.0
9.0,12.0,10.0,13.0,11.0,14.0,11.0,14.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.296,0.9645648148148147,13.0
12.0,14.0,10.0,14.0,9.0,12.0,10.0,13.0,9.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.248,0.9725887345679012,8.0
11.0,12.0,9.0,12.0,12.0,14.0,10.0,13.0,11.0,12.0,10.0,14.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.34,0.970568783068783,12.6
9.0,14.0,10.0,12.0,10.0,13.0,12.0,13.0,10.0,11.0,11.0,13.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.284,0.9472023809523807,9.0
12.0,13.0,12.0,14.0,12.0,14.0,11.0,13.0,9.0,11.0,11.0,14.0,12.0,14.0,10.0,14.0,9.0,11.0,11.0,13.0,6.0,0.352,0.9638009259259258,13.6
12.0,14.0,9.0,10.0,9.0,11.0,11.0,14.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.188,0.9572592592592593,7.0
10.0,11.0,9.0,12.0,10.0,11.0,10.0,14.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.192,0.9620925925925924,8.0
11.0,13.0,9.0,11.0,9.0,10.0,9.0,10.0,9.0,10.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.164,0.9540046296296293,5.4
9.0,13.0,9.0,11.0,9.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.228,0.9685127314814814,9.4
9.0,10.0,10.0,13.0,10.0,12.0,10.0,14.0,10.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.32,0.9631635802469135,15.8
9.0,10.0,9.0,11.0,12.0,14.0,10.0,14.0,9.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.244,0.9580787037037037,7.8
9.0,10.0,9.0,10.0,9.0,11.0,11.0,14.0,12.0,14.0,11.0,14.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.224,0.9235515873015873,7.0
9.0,11.0,11.0,14.0,10.0,13.0,9.0,12.0,9.0,10.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.188,0.9479552469135802,8.8
10.0,12.0,10.0,12.0,10.0,13.0,9.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.212,0.9590555555555556,8.6
9.0,10.0,9.0,12.0,10.0,12.0,9.0,11.0,10.0,11.0,9.0,11.0,11.0,13.0,9.0,11.0,0.0,0.0,0.0,0.0,5.7,0.228,0.9478414351851852,7.0
12.0,13.0,12.0,13.0,10.0,11.0,10.0,11.0,9.0,10.0,11.0,12.0,12.0,14.0,12.0,14.0,11.0,12.0,0.0,0.0,5.0,0.16,0.9415123456790122,7.2
10.0,13.0,11.0,13.0,9.0,11.0,9.0,11.0,11.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.268,0.9605324074074074,11.8
10.0,13.0,9.0,12.0,9.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.216,0.9659027777777778,10.0
9.0,12.0,10.0,14.0,12.0,14.0,9.0,11.0,9.0,10.0,10.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.284,0.9707473544973544,11.0
9.0,11.0,9.0,11.0,9.0,13.0,11.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.148,0.9471388888888889,5.0
9.0,12.0,12.0,14.0,12.0,14.0,10.0,12.0,12.0,13.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.172,0.9598611111111109,7.6
9.0,13.0,11.0,13.0,10.0,13.0,12.0,14.0,10.0,12.0,9.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.344,0.9837169312169312,12.0
9.0,10.0,12.0,13.0,9.0,10.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.124,0.9194791666666665,5.4
10.0,14.0,11.0,13.0,12.0,14.0,9.0,10.0,9.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.268,0.9290740740740739,12.0
9.0,10.0,10.0,12.0,9.0,11.0,9.0,10.0,12.0,14.0,12.0,13.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.188,0.9302182539682536,6.0
9.0,10.0,11.0,13.0,11.0,13.0,10.0,11.0,12.0,13.0,10.0,13.0,11.0,12.0,12.0,14.0,0.0,0.0,0.0,0.0,18.3,0.256,0.9512905092592591,10.4
10.0,13.0,10.0,11.0,11.0,13.0,9.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.228,0.935587962962963,9.8
10.0,14.0,9.0,11.0,10.0,13.0,9.0,13.0,10.0,13.0,9.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.336,0.9635218253968253,12.6
9.0,10.0,9.0,11.0,9.0,13.0,12.0,14.0,9.0,10.0,9.0,13.0,9.0,12.0,12.0,14.0,9.0,11.0,0.0,0.0,1.6,0.188,0.9475102880658436,7.8
9.0,11.0,9.0,12.0,9.0,12.0,9.0,13.0,9.0,10.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.14,0.948167438271605,4.4
9.0,12.0,9.0,10.0,10.0,13.0,10.0,12.0,9.0,13.0,10.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.36,0.9695833333333334,14.4
9.0,11.0,10.0,12.0,11.0,14.0,10.0,14.0,9.0,10.0,9.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16,0.9645932539682539,8.4
10.0,11.0,9.0,11.0,10.0,13.0,9.0,13.0,9.0,12.0,9.0,13.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.34,0.9573015873015872,14.4
10.0,13.0,11.0,13.0,9.0,11.0,9.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.236,0.9722314814814814,10.4
9.0,12.0,10.0,14.0,10.0,14.0,9.0,13.0,11.0,14.0,11.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.136,0.9304662698412697,5.6
10.0,11.0,9.0,13.0,10.0,14.0,9.0,10.0,9.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.296,0.9811265432098765,10.8
11.0,13.0,9.0,10.0,9.0,12.0,12.0,13.0,11.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.144,0.9495138888888889,7.8
9.0,10.0,9.0,11.0,11.0,14.0,12.0,14.0,9.0,11.0,9.0,12.0,10.0,12.0,11.0,12.0,9.0,10.0,0.0,0.0,3.3,0.212,0.9589711934156377,8.0
9.0,11.0,10.0,11.0,11.0,13.0,11.0,14.0,11.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.192,0.9574999999999999,8.2
10.0,11.0,9.0,12.0,9.0,12.0,10.0,14.0,9.0,13.0,11.0,14.0,9.0,10.0,10.0,13.0,0.0,0.0,0.0,0.0,1.1,0.156,0.9219184027777777,5.2
10.0,13.0,9.0,12.0,10.0,13.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.224,0.983101851851852,7.4
9.0,13.0,11.0,14.0,9.0,11.0,11.0,12.0,9.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.196,0.9800617283950617,7.2
10.0,13.0,9.0,12.0,9.0,12.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.22,0.9793518518518518,9.2
10.0,13.0,9.0,10.0,9.0,13.0,9.0,13.0,9.0,10.0,9.0,13.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.252,0.9694246031746031,9.2
12.0,14.0,10.0,12.0,9.0,12.0,10.0,11.0,9.0,13.0,10.0,13.0,11.0,14.0,12.0,13.0,12.0,14.0,0.0,0.0,9.7,0.372,0.9574948559670781,16.2
9.0,11.0,9.0,12.0,9.0,10.0,10.0,14.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.28,0.9792777777777777,10.2
11.0,14.0,9.0,13.0,11.0,14.0,9.0,12.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.152,0.9571913580246912,5.8
9.0,10.0,11.0,14.0,9.0,10.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.16,0.9512222222222221,5.6
10.0,13.0,9.0,13.0,11.0,14.0,11.0,13.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.296,0.9669722222222221,13.0
12.0,13.0,10.0,11.0,9.0,11.0,9.0,11.0,9.0,11.0,10.0,14.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.3,0.9581349206349205,13.6
9.0,11.0,9.0,12.0,9.0,13.0,10.0,13.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.144,0.942375,4.8
12.0,14.0,10.0,14.0,9.0,13.0,10.0,13.0,10.0,11.0,10.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.276,0.9412070105820104,11.2
12.0,14.0,10.0,14.0,12.0,13.0,12.0,13.0,12.0,14.0,11.0,14.0,10.0,12.0,9.0,12.0,10.0,11.0,0.0,0.0,2.2,0.204,0.9496579218106993,6.4
11.0,14.0,9.0,11.0,11.0,14.0,9.0,12.0,9.0,10.0,9.0,13.0,12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,8.0,0.34,0.9501562499999999,12.8
9.0,11.0,9.0,12.0,10.0,11.0,9.0,10.0,9.0,11.0,11.0,14.0,9.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,2.6,0.208,0.9598697916666665,10.0
12.0,14.0,9.0,12.0,9.0,10.0,12.0,13.0,9.0,10.0,9.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.22,0.95515873015873,8.8
10.0,13.0,9.0,12.0,10.0,13.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.224,0.9851388888888889,8.4
9.0,12.0,9.0,10.0,9.0,11.0,9.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.092,0.960986111111111,2.4
9.0,12.0,9.0,12.0,9.0,10.0,10.0,14.0,12.0,14.0,10.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.276,0.9693121693121692,10.2
9.0,10.0,10.0,13.0,10.0,13.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.184,0.9344629629629629,7.4
10.0,13.0,9.0,12.0,12.0,14.0,11.0,12.0,9.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.22,0.958634259259259,9.4
9.0,10.0,9.0,12.0,10.0,13.0,9.0,11.0,11.0,12.0,9.0,13.0,10.0,12.0,9.0,11.0,0.0,0.0,0.0,0.0,4.2,0.24,0.9421875,11.2
9.0,11.0,9.0,10.0,12.0,14.0,10.0,14.0,11.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.128,0.9180748456790123,3.4
9.0,12.0,9.0,11.0,10.0,13.0,9.0,13.0,9.0,12.0,12.0,14.0,9.0,10.0,9.0,11.0,9.0,11.0,10.0,13.0,3.9,0.348,0.9672430555555553,13.4
9.0,12.0,9.0,10.0,12.0,14.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.156,0.9788078703703703,7.4
10.0,13.0,12.0,14.0,10.0,12.0,9.0,10.0,10.0,11.0,12.0,13.0,11.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,2.9,0.188,0.9556770833333332,6.4
9.0,12.0,10.0,13.0,9.0,10.0,9.0,10.0,11.0,14.0,11.0,14.0,11.0,13.0,9.0,12.0,0.0,0.0,0.0,0.0,1.6,0.176,0.9605092592592592,5.4
12.0,14.0,10.0,11.0,9.0,13.0,11.0,13.0,11.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.22,0.9468518518518518,10.2
9.0,10.0,9.0,11.0,9.0,11.0,9.0,10.0,10.0,11.0,12.0,14.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.26,0.9654761904761904,9.8
9.0,12.0,9.0,10.0,9.0,12.0,9.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.224,0.9510138888888887,7.4
9.0,10.0,11.0,13.0,10.0,13.0,10.0,13.0,12.0,14.0,9.0,12.0,11.0,12.0,9.0,12.0,0.0,0.0,0.0,0.0,6.3,0.288,0.9625462962962961,10.4
12.0,14.0,10.0,11.0,9.0,11.0,9.0,12.0,11.0,14.0,9.0,12.0,10.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0,3.9,0.224,0.9441203703703703,10.6
9.0,12.0,9.0,11.0,9.0,13.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.184,0.9666620370370369,8.2
10.0,13.0,11.0,14.0,9.0,11.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.152,0.9389236111111109,7.4
9.0,10.0,9.0,10.0,10.0,11.0,9.0,10.0,10.0,11.0,11.0,12.0,10.0,11.0,10.0,11.0,10.0,11.0,0.0,0.0,2.1,0.084,0.8944444444444444,3.4
11.0,12.0,11.0,12.0,10.0,14.0,12.0,14.0,9.0,11.0,11.0,13.0,10.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,13.0,0.284,0.9647395833333331,10.4
12.0,13.0,9.0,12.0,11.0,12.0,10.0,13.0,9.0,10.0,10.0,13.0,11.0,14.0,11.0,14.0,10.0,11.0,0.0,0.0,11.3,0.36,0.976028806584362,13.8
