robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,robot_speed_kmh,delivery_rate,utilization_rate,num_risks,run,problem,approach,generations,min_req,max_req
12,0,10,2,11,0,11,0,9,4,11,4,10,3,9,2,12,1,12,0,113,0.2758444,0.5856426,7.0581794,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,10,0,11,0,11,0,9,0,11,0,10,0,9,2,9,0,10,0,17,0.0,0.65863895,0.45224535,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,10,0,11,0,11,0,9,0,11,0,10,0,9,2,11,0,11,0,16,0.0,0.6602977,0.4396905,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
12,0,10,2,11,0,11,0,9,4,11,4,10,3,9,2,12,1,11,0,113,0.2758444,0.5856426,7.0581794,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,10,0,11,0,11,0,9,0,11,0,10,0,9,2,11,0,11,0,16,0.0,0.6602977,0.4396905,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,10,0,11,0,11,0,9,0,11,0,10,0,9,2,12,0,10,0,19,0.0,0.6580467,0.4803273,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,10,0,11,0,11,0,9,0,11,0,10,0,9,2,12,0,10,0,19,0.0,0.6580467,0.4803273,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,10,0,11,0,11,0,9,0,11,0,10,0,9,2,9,0,11,0,17,0.0,0.65863895,0.45224535,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
12,0,10,2,11,0,11,0,9,4,11,4,10,3,9,2,12,1,11,0,113,0.2758444,0.5856426,7.0581794,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,10,0,11,0,11,0,9,0,11,0,10,0,9,2,12,0,10,0,19,0.0,0.6580467,0.4803273,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,10,0,11,0,11,0,9,0,11,0,10,0,9,2,11,0,10,0,17,0.0,0.65863895,0.45224535,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,10,0,11,0,11,0,9,0,11,0,10,0,9,2,9,0,10,0,17,0.0,0.65863895,0.45224535,12,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,11,0,9,0,11,0,11,0,9,0,9,0,9,0,10,1,9,0,16,0.0,0.8673893,0.27482116,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,2,11,0,9,0,11,1,11,0,9,0,10,0,9,0,10,1,9,0,39,0.08697222,0.70211756,2.0102715,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,11,0,9,0,11,0,11,0,9,0,9,0,9,0,10,1,9,0,16,0.0,0.8673893,0.27482116,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,2,11,0,11,0,9,1,11,0,9,1,10,0,9,1,9,0,11,0,126,0.07284403,0.57212937,4.9883466,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,2,11,0,11,0,9,1,11,0,9,1,10,0,9,1,9,0,11,0,126,0.07284403,0.57212937,4.9883466,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,2,11,0,10,0,9,0,11,0,9,2,10,0,9,1,9,0,9,0,40,0.026474133,0.61532587,2.319269,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,11,0,10,0,9,0,11,0,9,1,9,0,9,0,9,0,11,0,33,0.021038964,0.80211675,0.79482293,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,2,11,0,10,0,11,1,11,0,9,0,10,0,9,0,10,0,12,0,20,0.05133304,0.82444394,0.531423,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,2,11,0,10,0,11,0,11,0,9,0,10,0,9,0,10,0,12,0,20,0.0,0.7032876,0.84273696,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,4,11,0,10,0,11,0,11,0,9,0,9,0,11,0,9,0,9,0,24,0.0,0.6899633,2.0441997,10,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,4,11,0,9,4,10,0,9,0,9,0,11,0,9,2,12,0,32,0.13882735,0.53958994,4.562809,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,4,9,0,9,0,9,0,10,0,9,0,12,0,31,0.06844793,0.5904151,2.648458,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,4,9,0,9,0,9,0,10,0,9,0,12,0,31,0.06844793,0.5904151,2.648458,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,4,11,0,9,4,10,0,9,0,9,0,11,0,9,2,12,0,32,0.13882735,0.53958994,4.562809,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,5,9,0,9,2,9,1,10,0,9,0,12,0,30,0.124983236,0.5857845,4.443585,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,4,9,0,9,0,9,0,10,0,9,0,12,0,33,0.07162438,0.5900754,2.7348528,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,2,11,0,9,4,9,0,9,3,9,0,10,0,9,0,12,0,34,0.13072136,0.552363,4.4051185,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,2,11,0,9,4,9,0,9,3,9,0,9,0,9,0,12,0,34,0.13072136,0.552363,4.4051185,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,4,10,0,9,0,9,0,9,0,9,0,12,0,33,0.07162438,0.5900754,2.7348528,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,4,11,0,9,4,10,0,9,0,9,0,11,0,9,2,12,0,32,0.13882735,0.53958994,4.562809,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,2,11,0,9,4,9,0,9,3,9,0,10,0,9,0,12,0,34,0.13072136,0.552363,4.4051185,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,4,11,0,9,4,9,0,9,0,9,0,11,0,9,2,12,0,32,0.13882735,0.53958994,4.562809,11,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,3,10,2,10,0,9,3,9,0,9,3,11,0,9,3,11,0,11,0,99,0.14242615,0.5911583,6.3581967,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,12,2,9,0,9,0,11,0,10,0,9,0,9,0,10,0,9,0,20,0.0,0.79155815,0.2692064,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,3,11,2,11,2,9,2,10,4,12,0,9,3,10,0,12,0,9,0,99,0.10447602,0.662487,8.331423,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,12,2,9,0,9,0,9,0,9,0,11,0,9,0,10,0,9,0,20,0.0,0.79155815,0.2692064,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,3,10,2,10,0,9,3,9,0,9,3,11,0,9,3,11,0,11,0,99,0.14242615,0.5911583,6.3581967,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,2,9,0,9,0,9,0,9,0,10,0,9,0,10,0,11,0,20,0.0,0.6748911,0.8493693,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,3,11,2,11,2,9,2,10,4,12,0,9,3,10,0,12,0,9,0,99,0.10447602,0.662487,8.331423,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,11,2,9,0,9,0,9,0,9,0,11,0,9,0,11,0,9,0,20,0.0,0.7838735,0.83014,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,10,2,9,0,9,0,10,0,9,0,9,0,9,0,11,0,9,0,20,0.0,0.72937304,0.8390436,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,10,2,9,0,9,0,9,0,9,0,9,0,9,0,11,0,9,0,20,0.0,0.72937304,0.8390436,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,2,9,0,9,0,9,0,9,0,10,0,9,0,10,0,9,0,20,0.0,0.6748911,0.8493693,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,11,2,9,0,9,0,11,0,9,0,9,0,9,0,10,0,9,0,20,0.0,0.7838735,0.83014,15,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,2,9,1,12,0,9,0,9,0,9,2,12,0,12,1,12,2,23,0.112354025,0.57440645,4.146431,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,4,11,4,10,2,12,4,10,0,9,3,10,4,10,2,11,4,12,4,143,0.0,0.63115203,11.428567,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,9,2,9,0,12,0,9,0,9,0,9,2,12,0,12,1,12,1,16,0.043048754,0.76065636,0.0,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,2,9,0,12,0,9,0,9,0,9,0,12,0,11,1,12,1,17,0.0,1.016228,0.7754082,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,2,9,1,12,0,9,0,9,0,9,2,12,0,12,1,12,2,23,0.112354025,0.57440645,4.146431,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,4,11,4,10,2,12,4,10,0,9,3,10,4,10,2,11,4,12,4,143,0.0,0.63115203,11.428567,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,2,9,0,12,0,9,0,9,0,9,2,12,0,12,1,12,1,19,0.030083135,0.8126225,0.09650804,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,9,2,9,0,12,0,9,0,9,0,9,2,12,0,12,1,12,1,16,0.043048754,0.76065636,0.0,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,2,9,1,12,0,9,0,9,0,9,2,12,0,12,1,12,2,19,0.0053961426,0.66898966,2.6126993,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,2,9,0,12,0,9,0,9,0,9,0,12,0,11,1,12,1,17,0.0,1.016228,0.7754082,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,11,2,9,1,12,0,9,0,9,0,9,2,12,0,12,1,12,2,16,0.0,0.691469,2.5746398,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,2,9,0,12,0,10,0,9,0,9,2,12,0,11,1,12,1,19,0.024855271,0.78444606,0.41064578,29,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,4,9,3,11,4,11,0,12,2,10,1,9,4,10,0,11,4,12,0,34,0.31830657,0.56749743,6.114147,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,9,1,12,4,9,0,9,0,11,1,11,1,10,0,11,4,12,0,17,0.0,0.9977209,2.8248916,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,9,0,12,4,9,0,12,0,11,1,11,1,10,0,11,4,12,0,17,0.09036359,0.9319706,1.6112393,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,1,12,4,9,0,9,0,10,1,11,1,10,0,11,4,12,0,16,0.0029590428,1.0269626,1.7942034,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,1,10,4,11,0,11,0,10,0,10,4,10,0,11,4,12,0,34,0.23401223,0.722197,6.6673784,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,4,9,3,11,4,11,0,12,2,10,1,9,4,10,0,11,4,12,0,34,0.31830657,0.56749743,6.114147,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,2,11,4,9,0,12,3,11,1,11,4,9,2,11,2,12,0,25,0.2814413,0.6188197,5.6927695,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,2,9,1,11,4,11,0,9,1,11,1,9,1,10,0,11,4,12,0,17,0.16469826,0.7403939,4.156434,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,1,11,4,9,0,9,0,10,1,10,1,10,0,11,4,12,0,34,0.07051632,0.95264924,3.7783608,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,9,0,11,4,9,0,12,0,11,1,11,1,9,0,11,4,12,0,17,0.12634434,0.87546116,2.3291075,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,0,10,4,9,0,11,0,10,1,11,1,10,0,11,4,12,0,16,0.14773135,0.80889595,3.1444662,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,9,1,10,4,11,0,10,0,10,0,10,4,10,0,11,4,12,0,33,0.23307173,0.7241719,6.587235,28,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,3,10,4,11,0,10,0,12,3,11,2,11,0,12,0,9,4,117,0.23083039,0.585798,7.4748554,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,9,3,11,2,11,4,11,4,10,0,10,0,9,0,9,0,10,0,10,0.0,1.1103879,2.4036622,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,9,3,11,2,11,4,11,4,10,0,10,0,9,0,9,0,10,0,10,0.0,1.1103879,2.4036622,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,2,10,1,11,4,10,1,12,0,9,1,9,1,10,0,11,4,9,0,177,0.23013435,0.6053958,8.797264,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,10,0,11,2,11,0,11,0,10,1,10,0,11,0,10,1,9,0,10,0.06749214,0.8501624,1.004498,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,3,11,0,10,0,11,4,9,3,9,3,10,0,9,0,10,4,10,0.29412857,0.6748316,4.8749003,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,9,0,11,2,11,0,11,3,10,1,9,1,10,0,9,0,10,0,12,0.012191445,0.88776284,1.7850547,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,9,3,11,0,10,4,10,1,10,3,11,3,9,2,11,2,9,3,10,0.19576257,0.62502277,8.429058,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,3,11,2,11,3,11,4,10,0,10,0,9,0,11,0,9,4,10,0.27175614,0.6589619,5.05929,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,9,1,11,3,10,1,12,0,9,0,9,1,9,0,11,4,9,0,14,0.10379599,0.71151966,3.758404,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,9,1,11,2,10,0,11,2,9,0,9,1,10,0,10,0,9,0,13,0.033142954,0.7907347,1.6778011,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,9,1,11,1,10,1,12,0,9,0,9,1,9,0,9,4,9,0,14,0.079058826,0.7449437,2.9696805,14,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,0,10,1,9,0,9,1,11,0,9,0,9,2,9,1,20,0.0,0.6936827,1.0456408,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,4,10,3,9,1,9,3,11,0,9,0,9,2,9,4,23,0.12615392,0.716808,5.0804276,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,0,10,1,9,0,9,1,11,0,9,0,9,2,9,1,23,0.018886596,0.7250421,1.228518,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,0,10,1,9,0,9,1,11,0,9,0,9,2,9,1,23,0.018886596,0.7250421,1.228518,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,4,10,3,9,1,9,3,11,0,9,0,9,2,9,4,23,0.12615392,0.716808,5.0804276,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,0,10,1,9,0,9,1,11,0,9,0,9,2,9,1,23,0.018886596,0.7250421,1.228518,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,4,10,3,9,1,9,3,11,0,9,0,9,2,9,4,23,0.12615392,0.716808,5.0804276,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,4,10,3,9,1,9,3,11,0,9,0,9,2,9,4,23,0.12615392,0.716808,5.0804276,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,4,10,3,9,1,9,3,11,0,9,0,9,2,9,4,23,0.12615392,0.716808,5.0804276,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,4,10,3,9,1,9,3,11,0,9,0,9,2,9,4,23,0.12615392,0.716808,5.0804276,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,4,10,3,9,1,9,3,11,0,9,0,9,2,9,4,23,0.12615392,0.716808,5.0804276,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,12,0,9,4,10,3,9,1,9,3,11,0,9,0,9,2,9,4,23,0.12615392,0.716808,5.0804276,16,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,10,4,12,3,12,3,9,0,11,2,9,1,10,0,9,3,9,0,38,0.14333443,0.65875053,5.9110456,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
12,3,10,4,9,2,11,2,11,1,9,4,9,3,10,1,10,0,9,2,39,0.019820586,0.9871979,6.7802434,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
12,0,9,1,9,2,12,3,11,0,11,2,9,1,12,1,11,0,9,1,46,0.1705446,0.8190142,5.13606,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
12,0,9,2,12,2,12,1,11,0,10,2,9,1,12,1,11,1,9,1,37,0.14589477,0.96226454,3.710646,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
12,3,10,1,9,2,11,3,11,2,9,3,9,3,10,2,11,1,9,0,39,0.041328058,0.95993257,6.832386,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
12,3,10,4,9,2,11,2,11,1,9,4,9,3,10,1,10,0,9,2,39,0.019820586,0.9871979,6.7802434,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,3,12,3,12,3,11,0,10,2,12,1,10,0,12,3,9,0,43,0.098921314,0.67958295,6.3008885,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,9,1,9,2,12,3,11,0,10,2,9,1,10,0,11,3,9,0,39,0.11933219,0.7971016,5.553822,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
12,0,9,1,9,2,12,1,11,0,10,2,9,1,12,0,12,0,9,1,42,0.06943872,0.82895696,4.211054,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
12,0,9,0,9,2,12,1,11,0,10,2,9,1,12,0,12,0,9,1,42,0.056853317,0.902243,3.737494,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
11,0,10,1,12,1,12,3,9,0,10,2,9,1,12,0,9,3,9,0,37,0.11634051,0.82657194,4.9146085,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
12,0,9,1,9,2,11,3,11,3,9,2,9,3,10,2,11,1,9,1,39,0.050063655,0.8931236,6.295733,17,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,4,12,1,10,2,12,2,9,4,9,0,11,2,11,2,11,4,10,4,151,0.31426746,0.62147224,11.617378,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,3,12,0,9,0,9,2,9,0,11,0,11,0,10,0,10,3,9,0,42,0.0,0.76403993,4.255198,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,4,12,1,10,2,12,2,9,4,9,0,11,2,11,2,11,4,10,4,151,0.31426746,0.62147224,11.617378,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,2,12,1,9,3,12,1,10,4,9,0,11,2,11,2,10,4,10,4,36,0.22240229,0.63640416,9.773339,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,2,12,1,9,3,12,1,10,4,9,0,11,2,11,2,10,4,10,4,36,0.22240229,0.63640416,9.773339,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,3,10,0,9,0,9,2,9,1,11,0,11,0,10,0,10,3,9,0,39,0.07660283,0.72773296,4.904385,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,3,11,0,9,0,9,2,9,1,11,0,11,0,10,0,10,3,9,0,39,0.07660283,0.72773296,4.904385,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,3,9,0,9,0,10,2,11,1,10,0,11,0,10,0,10,1,11,0,42,0.06130673,0.7327286,3.3986454,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,12,0,10,0,9,1,9,0,9,0,11,0,10,0,9,0,9,0,155,0.0,0.7715117,0.88815725,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,12,0,10,0,9,1,9,0,9,0,11,0,10,0,9,0,10,0,151,0.020354763,0.8230877,1.1027596,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,3,12,1,9,0,11,1,10,0,10,0,11,2,10,0,10,0,10,0,35,0.13596204,0.7780402,2.5106723,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,2,12,0,9,0,10,1,9,0,10,0,11,1,9,0,10,0,11,0,42,0.017506182,0.79155815,2.0963364,8,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,0,11,0,9,0,9,2,10,2,12,0,9,3,11,0,11,4,14,0.0,0.8562687,2.2656827,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,0,9,2,9,2,9,0,9,3,9,0,11,1,13,0.08698785,0.6247599,4.342331,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,0,11,0,9,0,9,2,9,2,10,0,9,3,9,0,9,0,11,0.04450211,0.69200075,1.7967114,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,0,11,0,9,0,9,2,10,2,12,0,9,3,10,0,11,4,14,0.0,0.8562687,2.2656827,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,0,9,2,9,2,11,0,9,3,9,0,9,1,40,0.07968688,0.6596091,5.4494486,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,0,9,2,9,2,9,0,9,3,9,0,11,1,13,0.08698785,0.6247599,4.342331,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,10,0,11,0,9,0,9,2,9,2,10,0,9,3,9,0,9,3,40,0.01600086,0.8099857,3.1482432,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,0,9,0,11,0,9,0,9,2,9,2,10,0,9,3,9,0,9,0,11,0.04450211,0.69200075,1.7967114,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,0,9,2,9,2,9,0,9,3,9,0,11,0,12,0.039060734,0.7738485,2.9195848,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,0,9,2,9,2,9,0,9,3,9,0,9,1,10,0.07713201,0.6683077,3.8922691,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,0,9,2,10,2,9,0,9,3,11,0,11,0,13,0.030899547,0.7881599,2.8001235,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
9,1,9,0,11,0,9,0,9,2,9,2,9,0,9,3,9,0,9,1,40,0.07968688,0.6596091,5.4494486,9,RobotScheduleVariableRobotsIncrementalData,incremental_data,21,50,50
10,0,9,0,11,1,11,0,11,0,10,1,11,0,10,0,9,0,9,0,12,0.012,0.8613888888888888,0.0,7,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
10,0,9,0,11,1,11,0,11,0,10,1,11,0,10,0,9,0,9,0,12,0.012,0.8613888888888888,0.0,7,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
10,0,9,0,11,0,11,0,11,0,10,1,11,0,10,0,9,0,9,0,10,0.004,0.992222222222222,0.0,7,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
10,0,9,0,11,0,11,0,11,0,10,1,11,0,10,0,9,0,9,0,12,0.004,0.8544444444444445,0.2,7,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
10,0,9,0,11,0,11,0,11,0,10,1,11,0,10,0,9,0,9,0,12,0.004,0.8544444444444445,0.2,7,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
10,0,9,0,11,1,9,0,11,0,10,0,11,0,9,0,9,0,9,0,20,0.008,0.8677777777777774,0.0,7,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
10,0,9,0,11,0,9,0,11,1,10,0,11,0,9,0,9,0,9,0,20,0.008,0.8677777777777774,0.0,7,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
10,0,9,0,11,1,11,0,11,0,10,1,11,0,10,0,9,0,9,0,12,0.012,0.8613888888888888,0.0,7,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
10,0,9,0,11,0,11,0,11,0,10,1,11,0,10,0,9,0,9,0,12,0.004,0.8544444444444445,0.2,7,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
9,2,10,0,10,0,11,0,9,2,11,0,11,2,9,0,9,0,9,0,18,0.056,0.8712962962962963,1.6,6,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
9,0,10,0,10,0,11,0,9,2,11,0,11,0,9,0,9,0,9,0,17,0.02,0.8991666666666667,0.2,6,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
9,0,9,0,10,0,9,0,9,2,11,0,11,0,9,0,9,0,9,0,13,0.016,0.9641666666666664,0.2,6,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
9,2,10,0,10,0,11,0,9,2,11,0,11,2,9,0,9,0,9,0,18,0.056,0.8712962962962963,1.6,6,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
9,0,10,0,10,0,11,0,9,2,11,0,11,0,9,0,9,0,9,0,17,0.02,0.8991666666666667,0.2,6,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
9,2,10,0,10,0,11,0,9,2,11,0,11,2,9,0,9,0,9,0,18,0.056,0.8712962962962963,1.6,6,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
9,0,10,0,10,0,11,0,9,2,11,0,11,0,9,0,9,0,9,0,17,0.02,0.8991666666666667,0.2,6,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
9,0,9,0,10,0,9,0,9,2,11,0,11,0,9,0,9,0,9,0,17,0.02,0.8991666666666667,0.2,6,RobotScheduleAssignmentProblemVariableRobots,standard,20,50,50
